ID,src_label,src_id,dst_label,dst_id,label,timestamp,event_type
114,cpe,4aba9f43,port,219457fb,DEPENDS_ON,0,add
115,cpe,4aba9f43,trunk,8e25ffdb,DEPENDS_ON,0,add
116,cpe,4aba9f43,trunk,5da41dda,DEPENDS_ON,0,add
117,sa,affe4116,cpe,4aba9f43,DEPENDS_ON,0,add
118,sa,affe4116,location,61,INSTALLED_AT,0,add
119,concentrator,09e50146,port,7894f34a,HAS_PORT,0,add
120,cpe,429df8ba,port,7894f34a,DEPENDS_ON,0,add
121,cpe,429df8ba,trunk,8e25ffdb,DEPENDS_ON,0,add
122,cpe,429df8ba,trunk,5da41dda,DEPENDS_ON,0,add
123,sa,decaaa43,cpe,429df8ba,DEPENDS_ON,0,add
124,sa,decaaa43,location,191,INSTALLED_AT,0,add
125,concentrator,09e50146,port,aa33ba92,HAS_PORT,0,add
126,cpe,52357d06,port,aa33ba92,DEPENDS_ON,0,add
127,cpe,52357d06,trunk,8e25ffdb,DEPENDS_ON,0,add
128,cpe,52357d06,trunk,5da41dda,DEPENDS_ON,0,add
129,sa,0ec5b008,cpe,52357d06,DEPENDS_ON,0,add
130,sa,0ec5b008,location,447,INSTALLED_AT,0,add
131,concentrator,09e50146,port,3ab86db1,HAS_PORT,0,add
132,cpe,38d0d1dc,port,3ab86db1,DEPENDS_ON,0,add
133,cpe,38d0d1dc,trunk,8e25ffdb,DEPENDS_ON,0,add
134,cpe,38d0d1dc,trunk,5da41dda,DEPENDS_ON,0,add
135,sa,0e6b1a7a,cpe,38d0d1dc,DEPENDS_ON,0,add
136,sa,0e6b1a7a,location,476,INSTALLED_AT,0,add
137,concentrator,09e50146,port,b39de7e3,HAS_PORT,0,add
138,cpe,8e89a3f5,port,b39de7e3,DEPENDS_ON,0,add
139,cpe,8e89a3f5,trunk,8e25ffdb,DEPENDS_ON,0,add
140,cpe,8e89a3f5,trunk,5da41dda,DEPENDS_ON,0,add
141,sa,aecd4738,cpe,8e89a3f5,DEPENDS_ON,0,add
142,sa,aecd4738,location,1034,INSTALLED_AT,0,add
143,concentrator,09e50146,port,6c552fc5,HAS_PORT,0,add
144,cpe,c05d67bf,port,6c552fc5,DEPENDS_ON,0,add
145,cpe,c05d67bf,trunk,8e25ffdb,DEPENDS_ON,0,add
146,cpe,c05d67bf,trunk,5da41dda,DEPENDS_ON,0,add
147,sa,948cbd36,cpe,c05d67bf,DEPENDS_ON,0,add
148,sa,948cbd36,location,1232,INSTALLED_AT,0,add
149,concentrator,09e50146,port,c2404e7f,HAS_PORT,0,add
150,cpe,c24267dd,port,c2404e7f,DEPENDS_ON,0,add
151,cpe,c24267dd,trunk,8e25ffdb,DEPENDS_ON,0,add
152,cpe,c24267dd,trunk,5da41dda,DEPENDS_ON,0,add
153,sa,233c2c0d,cpe,c24267dd,DEPENDS_ON,0,add
154,sa,233c2c0d,location,54,INSTALLED_AT,0,add
155,concentrator,09e50146,port,2da2a686,HAS_PORT,0,add
156,cpe,3f09f071,port,2da2a686,DEPENDS_ON,0,add
157,cpe,3f09f071,trunk,8e25ffdb,DEPENDS_ON,0,add
158,cpe,3f09f071,trunk,5da41dda,DEPENDS_ON,0,add
159,sa,d3721c0e,cpe,3f09f071,DEPENDS_ON,0,add
160,sa,d3721c0e,location,1149,INSTALLED_AT,0,add
161,concentrator,09e50146,port,ae05ca3a,HAS_PORT,0,add
162,cpe,08741935,port,ae05ca3a,DEPENDS_ON,0,add
163,cpe,08741935,trunk,8e25ffdb,DEPENDS_ON,0,add
164,cpe,08741935,trunk,5da41dda,DEPENDS_ON,0,add
165,sa,678a602d,cpe,08741935,DEPENDS_ON,0,add
166,sa,678a602d,location,407,INSTALLED_AT,0,add
167,concentrator,09e50146,port,56737b0d,HAS_PORT,0,add
168,cpe,51a053ab,port,56737b0d,DEPENDS_ON,0,add
169,cpe,51a053ab,trunk,8e25ffdb,DEPENDS_ON,0,add
170,cpe,51a053ab,trunk,5da41dda,DEPENDS_ON,0,add
171,sa,9e19c26c,cpe,51a053ab,DEPENDS_ON,0,add
172,sa,9e19c26c,location,1466,INSTALLED_AT,0,add
173,concentrator,09e50146,port,e5df3850,HAS_PORT,0,add
174,cpe,0c44ace6,port,e5df3850,DEPENDS_ON,0,add
175,cpe,0c44ace6,trunk,8e25ffdb,DEPENDS_ON,0,add
176,cpe,0c44ace6,trunk,5da41dda,DEPENDS_ON,0,add
177,sa,6940698e,cpe,0c44ace6,DEPENDS_ON,0,add
178,sa,6940698e,location,1330,INSTALLED_AT,0,add
179,concentrator,09e50146,port,35a0480c,HAS_PORT,0,add
180,cpe,a7184e69,port,35a0480c,DEPENDS_ON,0,add
181,cpe,a7184e69,trunk,8e25ffdb,DEPENDS_ON,0,add
182,cpe,a7184e69,trunk,5da41dda,DEPENDS_ON,0,add
183,sa,46b9d34d,cpe,a7184e69,DEPENDS_ON,0,add
184,sa,46b9d34d,location,1436,INSTALLED_AT,0,add
185,concentrator,09e50146,port,6da6dbec,HAS_PORT,0,add
186,cpe,fcf482b8,port,6da6dbec,DEPENDS_ON,0,add
187,cpe,fcf482b8,trunk,8e25ffdb,DEPENDS_ON,0,add
188,cpe,fcf482b8,trunk,5da41dda,DEPENDS_ON,0,add
189,sa,78e5f128,cpe,fcf482b8,DEPENDS_ON,0,add
190,sa,78e5f128,location,1116,INSTALLED_AT,0,add
191,concentrator,09e50146,port,ca6ca445,HAS_PORT,0,add
192,cpe,4d28a905,port,ca6ca445,DEPENDS_ON,0,add
193,cpe,4d28a905,trunk,8e25ffdb,DEPENDS_ON,0,add
194,cpe,4d28a905,trunk,5da41dda,DEPENDS_ON,0,add
195,sa,d888a063,cpe,4d28a905,DEPENDS_ON,0,add
196,sa,d888a063,location,859,INSTALLED_AT,0,add
197,concentrator,613b7b82,trunk,8e25ffdb,DEPENDS_ON,0,add
198,concentrator,613b7b82,trunk,5da41dda,DEPENDS_ON,0,add
199,concentrator,613b7b82,port,88b8e418,HAS_PORT,0,add
200,cpe,3371a9ff,port,88b8e418,DEPENDS_ON,0,add
201,cpe,3371a9ff,trunk,8e25ffdb,DEPENDS_ON,0,add
202,cpe,3371a9ff,trunk,5da41dda,DEPENDS_ON,0,add
203,sa,1351e4dc,cpe,3371a9ff,DEPENDS_ON,0,add
204,sa,1351e4dc,location,451,INSTALLED_AT,0,add
205,concentrator,613b7b82,port,ef896716,HAS_PORT,0,add
206,cpe,06422599,port,ef896716,DEPENDS_ON,0,add
207,cpe,06422599,trunk,8e25ffdb,DEPENDS_ON,0,add
208,cpe,06422599,trunk,5da41dda,DEPENDS_ON,0,add
209,sa,eb8a1a35,cpe,06422599,DEPENDS_ON,0,add
210,sa,eb8a1a35,location,919,INSTALLED_AT,0,add
211,concentrator,613b7b82,port,f76f5875,HAS_PORT,0,add
212,cpe,ae07f70f,port,f76f5875,DEPENDS_ON,0,add
213,cpe,ae07f70f,trunk,8e25ffdb,DEPENDS_ON,0,add
214,cpe,ae07f70f,trunk,5da41dda,DEPENDS_ON,0,add
215,sa,2cd8edad,cpe,ae07f70f,DEPENDS_ON,0,add
216,sa,2cd8edad,location,1206,INSTALLED_AT,0,add
217,concentrator,613b7b82,port,d2b187d3,HAS_PORT,0,add
218,cpe,ada5bfa6,port,d2b187d3,DEPENDS_ON,0,add
219,cpe,ada5bfa6,trunk,8e25ffdb,DEPENDS_ON,0,add
220,cpe,ada5bfa6,trunk,5da41dda,DEPENDS_ON,0,add
221,sa,15569b5a,cpe,ada5bfa6,DEPENDS_ON,0,add
222,sa,15569b5a,location,569,INSTALLED_AT,0,add
223,concentrator,613b7b82,port,37508e50,HAS_PORT,0,add
224,cpe,bca6940e,port,37508e50,DEPENDS_ON,0,add
225,cpe,bca6940e,trunk,8e25ffdb,DEPENDS_ON,0,add
226,cpe,bca6940e,trunk,5da41dda,DEPENDS_ON,0,add
227,sa,aa42e9c0,cpe,bca6940e,DEPENDS_ON,0,add
228,sa,aa42e9c0,location,1657,INSTALLED_AT,0,add
229,concentrator,613b7b82,port,ad5d6c16,HAS_PORT,0,add
230,cpe,a6d4287d,port,ad5d6c16,DEPENDS_ON,0,add
231,cpe,a6d4287d,trunk,8e25ffdb,DEPENDS_ON,0,add
232,cpe,a6d4287d,trunk,5da41dda,DEPENDS_ON,0,add
233,sa,20813de3,cpe,a6d4287d,DEPENDS_ON,0,add
234,sa,20813de3,location,1780,INSTALLED_AT,0,add
235,concentrator,613b7b82,port,96a71480,HAS_PORT,0,add
236,cpe,cd675116,port,96a71480,DEPENDS_ON,0,add
237,cpe,cd675116,trunk,8e25ffdb,DEPENDS_ON,0,add
238,cpe,cd675116,trunk,5da41dda,DEPENDS_ON,0,add
239,sa,f9f16570,cpe,cd675116,DEPENDS_ON,0,add
240,sa,f9f16570,location,13,INSTALLED_AT,0,add
241,concentrator,613b7b82,port,06a2b9d2,HAS_PORT,0,add
242,cpe,2a8c53cb,port,06a2b9d2,DEPENDS_ON,0,add
243,cpe,2a8c53cb,trunk,8e25ffdb,DEPENDS_ON,0,add
244,cpe,2a8c53cb,trunk,5da41dda,DEPENDS_ON,0,add
245,sa,4dd952c4,cpe,2a8c53cb,DEPENDS_ON,0,add
246,sa,4dd952c4,location,1554,INSTALLED_AT,0,add
247,concentrator,613b7b82,port,20ad6949,HAS_PORT,0,add
248,cpe,b24cb014,port,20ad6949,DEPENDS_ON,0,add
249,cpe,b24cb014,trunk,8e25ffdb,DEPENDS_ON,0,add
250,cpe,b24cb014,trunk,5da41dda,DEPENDS_ON,0,add
251,sa,079f173e,cpe,b24cb014,DEPENDS_ON,0,add
252,sa,079f173e,location,1650,INSTALLED_AT,0,add
253,concentrator,613b7b82,port,2e1f43f9,HAS_PORT,0,add
254,cpe,8cb8a559,port,2e1f43f9,DEPENDS_ON,0,add
255,cpe,8cb8a559,trunk,8e25ffdb,DEPENDS_ON,0,add
256,cpe,8cb8a559,trunk,5da41dda,DEPENDS_ON,0,add
257,sa,43bd86cc,cpe,8cb8a559,DEPENDS_ON,0,add
258,sa,43bd86cc,location,326,INSTALLED_AT,0,add
259,concentrator,613b7b82,port,3c19d776,HAS_PORT,0,add
260,cpe,521f23e6,port,3c19d776,DEPENDS_ON,0,add
261,cpe,521f23e6,trunk,8e25ffdb,DEPENDS_ON,0,add
262,cpe,521f23e6,trunk,5da41dda,DEPENDS_ON,0,add
263,sa,87c2efac,cpe,521f23e6,DEPENDS_ON,0,add
264,sa,87c2efac,location,1429,INSTALLED_AT,0,add
265,concentrator,613b7b82,port,2a313e1c,HAS_PORT,0,add
266,cpe,9eb0a362,port,2a313e1c,DEPENDS_ON,0,add
267,cpe,9eb0a362,trunk,8e25ffdb,DEPENDS_ON,0,add
268,cpe,9eb0a362,trunk,5da41dda,DEPENDS_ON,0,add
269,sa,475da880,cpe,9eb0a362,DEPENDS_ON,0,add
270,sa,475da880,location,865,INSTALLED_AT,0,add
271,concentrator,613b7b82,port,ddfbdd56,HAS_PORT,0,add
272,cpe,ebcad0e8,port,ddfbdd56,DEPENDS_ON,0,add
273,cpe,ebcad0e8,trunk,8e25ffdb,DEPENDS_ON,0,add
274,cpe,ebcad0e8,trunk,5da41dda,DEPENDS_ON,0,add
275,sa,4f6acfd7,cpe,ebcad0e8,DEPENDS_ON,0,add
276,sa,4f6acfd7,location,696,INSTALLED_AT,0,add
277,concentrator,613b7b82,port,f35561f5,HAS_PORT,0,add
278,cpe,a33b5fd3,port,f35561f5,DEPENDS_ON,0,add
279,cpe,a33b5fd3,trunk,8e25ffdb,DEPENDS_ON,0,add
280,cpe,a33b5fd3,trunk,5da41dda,DEPENDS_ON,0,add
281,sa,ad5b79c4,cpe,a33b5fd3,DEPENDS_ON,0,add
282,sa,ad5b79c4,location,569,INSTALLED_AT,0,add
283,concentrator,613b7b82,port,95af3e21,HAS_PORT,0,add
284,cpe,b5e7abc5,port,95af3e21,DEPENDS_ON,0,add
285,cpe,b5e7abc5,trunk,8e25ffdb,DEPENDS_ON,0,add
286,cpe,b5e7abc5,trunk,5da41dda,DEPENDS_ON,0,add
287,sa,437b0d9f,cpe,b5e7abc5,DEPENDS_ON,0,add
288,sa,437b0d9f,location,318,INSTALLED_AT,0,add
289,concentrator,613b7b82,port,13679917,HAS_PORT,0,add
290,cpe,da139fea,port,13679917,DEPENDS_ON,0,add
291,cpe,da139fea,trunk,8e25ffdb,DEPENDS_ON,0,add
292,cpe,da139fea,trunk,5da41dda,DEPENDS_ON,0,add
293,sa,00b9c928,cpe,da139fea,DEPENDS_ON,0,add
294,sa,00b9c928,location,440,INSTALLED_AT,0,add
295,concentrator,613b7b82,port,ca1a0975,HAS_PORT,0,add
296,cpe,fa371664,port,ca1a0975,DEPENDS_ON,0,add
297,cpe,fa371664,trunk,8e25ffdb,DEPENDS_ON,0,add
298,cpe,fa371664,trunk,5da41dda,DEPENDS_ON,0,add
299,sa,5c3199e2,cpe,fa371664,DEPENDS_ON,0,add
300,sa,5c3199e2,location,1960,INSTALLED_AT,0,add
301,concentrator,613b7b82,port,fd0d63ce,HAS_PORT,0,add
302,cpe,542f9c64,port,fd0d63ce,DEPENDS_ON,0,add
303,cpe,542f9c64,trunk,8e25ffdb,DEPENDS_ON,0,add
304,cpe,542f9c64,trunk,5da41dda,DEPENDS_ON,0,add
305,sa,f768f2d0,cpe,542f9c64,DEPENDS_ON,0,add
306,sa,f768f2d0,location,1563,INSTALLED_AT,0,add
307,concentrator,613b7b82,port,09df4525,HAS_PORT,0,add
308,cpe,8d829d3f,port,09df4525,DEPENDS_ON,0,add
309,cpe,8d829d3f,trunk,8e25ffdb,DEPENDS_ON,0,add
310,cpe,8d829d3f,trunk,5da41dda,DEPENDS_ON,0,add
311,sa,171f0be5,cpe,8d829d3f,DEPENDS_ON,0,add
312,sa,171f0be5,location,689,INSTALLED_AT,0,add
313,concentrator,613b7b82,port,0e252d30,HAS_PORT,0,add
314,cpe,a194afd4,port,0e252d30,DEPENDS_ON,0,add
315,cpe,a194afd4,trunk,8e25ffdb,DEPENDS_ON,0,add
316,cpe,a194afd4,trunk,5da41dda,DEPENDS_ON,0,add
317,sa,0f6228e2,cpe,a194afd4,DEPENDS_ON,0,add
318,sa,0f6228e2,location,209,INSTALLED_AT,0,add
319,concentrator,613b7b82,port,f61e4015,HAS_PORT,0,add
320,cpe,3742bfaf,port,f61e4015,DEPENDS_ON,0,add
321,cpe,3742bfaf,trunk,8e25ffdb,DEPENDS_ON,0,add
322,cpe,3742bfaf,trunk,5da41dda,DEPENDS_ON,0,add
323,sa,5fda59ab,cpe,3742bfaf,DEPENDS_ON,0,add
324,sa,5fda59ab,location,189,INSTALLED_AT,0,add
325,concentrator,613b7b82,port,878f1fa6,HAS_PORT,0,add
326,cpe,1317a2fd,port,878f1fa6,DEPENDS_ON,0,add
327,cpe,1317a2fd,trunk,8e25ffdb,DEPENDS_ON,0,add
328,cpe,1317a2fd,trunk,5da41dda,DEPENDS_ON,0,add
329,sa,f2d63c71,cpe,1317a2fd,DEPENDS_ON,0,add
330,sa,f2d63c71,location,778,INSTALLED_AT,0,add
331,concentrator,613b7b82,port,6ef6d3ba,HAS_PORT,0,add
332,cpe,3ba6b82d,port,6ef6d3ba,DEPENDS_ON,0,add
333,cpe,3ba6b82d,trunk,8e25ffdb,DEPENDS_ON,0,add
334,cpe,3ba6b82d,trunk,5da41dda,DEPENDS_ON,0,add
335,sa,e600f52e,cpe,3ba6b82d,DEPENDS_ON,0,add
336,sa,e600f52e,location,198,INSTALLED_AT,0,add
337,concentrator,613b7b82,port,98c2235e,HAS_PORT,0,add
338,cpe,86443754,port,98c2235e,DEPENDS_ON,0,add
339,cpe,86443754,trunk,8e25ffdb,DEPENDS_ON,0,add
340,cpe,86443754,trunk,5da41dda,DEPENDS_ON,0,add
341,sa,f7d15a5c,cpe,86443754,DEPENDS_ON,0,add
342,sa,f7d15a5c,location,735,INSTALLED_AT,0,add
343,concentrator,613b7b82,port,49b0aee6,HAS_PORT,0,add
344,cpe,93006f93,port,49b0aee6,DEPENDS_ON,0,add
345,cpe,93006f93,trunk,8e25ffdb,DEPENDS_ON,0,add
346,cpe,93006f93,trunk,5da41dda,DEPENDS_ON,0,add
347,sa,42b578ca,cpe,93006f93,DEPENDS_ON,0,add
348,sa,42b578ca,location,1735,INSTALLED_AT,0,add
349,concentrator,613b7b82,port,2faeeb1c,HAS_PORT,0,add
350,cpe,25f3c830,port,2faeeb1c,DEPENDS_ON,0,add
351,cpe,25f3c830,trunk,8e25ffdb,DEPENDS_ON,0,add
352,cpe,25f3c830,trunk,5da41dda,DEPENDS_ON,0,add
353,sa,1963c045,cpe,25f3c830,DEPENDS_ON,0,add
354,sa,1963c045,location,704,INSTALLED_AT,0,add
355,concentrator,613b7b82,port,cbb41982,HAS_PORT,0,add
356,cpe,b60d4133,port,cbb41982,DEPENDS_ON,0,add
357,cpe,b60d4133,trunk,8e25ffdb,DEPENDS_ON,0,add
358,cpe,b60d4133,trunk,5da41dda,DEPENDS_ON,0,add
359,sa,6bb62dad,cpe,b60d4133,DEPENDS_ON,0,add
360,sa,6bb62dad,location,1236,INSTALLED_AT,0,add
361,concentrator,613b7b82,port,c90b5821,HAS_PORT,0,add
362,cpe,1ed6c768,port,c90b5821,DEPENDS_ON,0,add
363,cpe,1ed6c768,trunk,8e25ffdb,DEPENDS_ON,0,add
364,cpe,1ed6c768,trunk,5da41dda,DEPENDS_ON,0,add
365,sa,06d4866f,cpe,1ed6c768,DEPENDS_ON,0,add
366,sa,06d4866f,location,541,INSTALLED_AT,0,add
367,concentrator,613b7b82,port,b39164e5,HAS_PORT,0,add
368,cpe,9eadca73,port,b39164e5,DEPENDS_ON,0,add
369,cpe,9eadca73,trunk,8e25ffdb,DEPENDS_ON,0,add
370,cpe,9eadca73,trunk,5da41dda,DEPENDS_ON,0,add
371,sa,991f89d2,cpe,9eadca73,DEPENDS_ON,0,add
372,sa,991f89d2,location,1652,INSTALLED_AT,0,add
373,concentrator,613b7b82,port,9ceee176,HAS_PORT,0,add
374,cpe,446d2cdb,port,9ceee176,DEPENDS_ON,0,add
375,cpe,446d2cdb,trunk,8e25ffdb,DEPENDS_ON,0,add
376,cpe,446d2cdb,trunk,5da41dda,DEPENDS_ON,0,add
377,sa,72de5b54,cpe,446d2cdb,DEPENDS_ON,0,add
378,sa,72de5b54,location,88,INSTALLED_AT,0,add
379,concentrator,613b7b82,port,7b1861da,HAS_PORT,0,add
380,cpe,6f126695,port,7b1861da,DEPENDS_ON,0,add
381,cpe,6f126695,trunk,8e25ffdb,DEPENDS_ON,0,add
382,cpe,6f126695,trunk,5da41dda,DEPENDS_ON,0,add
383,sa,b6065aea,cpe,6f126695,DEPENDS_ON,0,add
384,sa,b6065aea,location,1494,INSTALLED_AT,0,add
385,concentrator,613b7b82,port,e448dba4,HAS_PORT,0,add
386,cpe,4f4b0433,port,e448dba4,DEPENDS_ON,0,add
387,cpe,4f4b0433,trunk,8e25ffdb,DEPENDS_ON,0,add
388,cpe,4f4b0433,trunk,5da41dda,DEPENDS_ON,0,add
389,sa,3c04f7bd,cpe,4f4b0433,DEPENDS_ON,0,add
390,sa,3c04f7bd,location,940,INSTALLED_AT,0,add
391,concentrator,a6c1350f,trunk,8e25ffdb,DEPENDS_ON,0,add
392,concentrator,a6c1350f,trunk,5da41dda,DEPENDS_ON,0,add
393,concentrator,a6c1350f,port,c72317d3,HAS_PORT,0,add
394,cpe,ed9f6a04,port,c72317d3,DEPENDS_ON,0,add
395,cpe,ed9f6a04,trunk,8e25ffdb,DEPENDS_ON,0,add
396,cpe,ed9f6a04,trunk,5da41dda,DEPENDS_ON,0,add
397,sa,3150def9,cpe,ed9f6a04,DEPENDS_ON,0,add
398,sa,3150def9,location,1098,INSTALLED_AT,0,add
399,concentrator,a6c1350f,port,e1a78618,HAS_PORT,0,add
400,cpe,d4c89a5f,port,e1a78618,DEPENDS_ON,0,add
